# Momentum        
#
# Time            	(momentum_x momentum_y momentum_z)	volume            
4.34              	(-1.0000000000e-04 5.5356481481e-17 0.0000000000e+00)	1.0000000000e-04
4.345             	(-1.0000000000e-04 5.5100857090e-17 0.0000000000e+00)	1.0000000000e-04
4.35              	(-1.0000000000e-04 5.4822881163e-17 0.0000000000e+00)	1.0000000000e-04
4.355             	(-1.0000000000e-04 5.4542565748e-17 0.0000000000e+00)	1.0000000000e-04
4.36              	(-1.0000000000e-04 5.4269212807e-17 0.0000000000e+00)	1.0000000000e-04
4.365             	(-1.0000000000e-04 5.4025037354e-17 0.0000000000e+00)	1.0000000000e-04
4.37              	(-1.0000000000e-04 5.3727376051e-17 0.0000000000e+00)	1.0000000000e-04
4.375             	(-1.0000000000e-04 5.3418169197e-17 0.0000000000e+00)	1.0000000000e-04
4.38              	(-1.0000000000e-04 5.3104476203e-17 0.0000000000e+00)	1.0000000000e-04
4.385             	(-1.0000000000e-04 5.2752215602e-17 0.0000000000e+00)	1.0000000000e-04
4.39              	(-1.0000000000e-04 5.2403307669e-17 0.0000000000e+00)	1.0000000000e-04
4.395             	(-1.0000000000e-04 5.2027739701e-17 0.0000000000e+00)	1.0000000000e-04
4.4               	(-1.0000000000e-04 5.1658896711e-17 0.0000000000e+00)	1.0000000000e-04
4.405             	(-1.0000000000e-04 5.1289336319e-17 0.0000000000e+00)	1.0000000000e-04
4.41              	(-1.0000000000e-04 5.0886340459e-17 0.0000000000e+00)	1.0000000000e-04
4.415             	(-1.0000000000e-04 5.0497817795e-17 0.0000000000e+00)	1.0000000000e-04
4.42              	(-1.0000000000e-04 5.0099188212e-17 0.0000000000e+00)	1.0000000000e-04
4.425             	(-1.0000000000e-04 4.9697815576e-17 0.0000000000e+00)	1.0000000000e-04
4.43              	(-1.0000000000e-04 4.9297168712e-17 0.0000000000e+00)	1.0000000000e-04
4.435             	(-1.0000000000e-04 4.8882658196e-17 0.0000000000e+00)	1.0000000000e-04
4.44              	(-1.0000000000e-04 4.8467117138e-17 0.0000000000e+00)	1.0000000000e-04
4.445             	(-1.0000000000e-04 4.8044000812e-17 0.0000000000e+00)	1.0000000000e-04
4.45              	(-1.0000000000e-04 4.7622674908e-17 0.0000000000e+00)	1.0000000000e-04
4.455             	(-1.0000000000e-04 4.7212048577e-17 0.0000000000e+00)	1.0000000000e-04
4.46              	(-1.0000000000e-04 4.6778395772e-17 0.0000000000e+00)	1.0000000000e-04
4.465             	(-1.0000000000e-04 4.6348363817e-17 0.0000000000e+00)	1.0000000000e-04
4.47              	(-1.0000000000e-04 4.5911203370e-17 0.0000000000e+00)	1.0000000000e-04
4.475             	(-1.0000000000e-04 4.5479885117e-17 0.0000000000e+00)	1.0000000000e-04
4.48              	(-1.0000000000e-04 4.5062984231e-17 0.0000000000e+00)	1.0000000000e-04
4.485             	(-1.0000000000e-04 4.4620825189e-17 0.0000000000e+00)	1.0000000000e-04
4.49              	(-1.0000000000e-04 4.4190023355e-17 0.0000000000e+00)	1.0000000000e-04
4.495             	(-1.0000000000e-04 4.3746593862e-17 0.0000000000e+00)	1.0000000000e-04
4.5               	(-1.0000000000e-04 4.3319902115e-17 0.0000000000e+00)	1.0000000000e-04
4.505             	(-1.0000000000e-04 4.2894856507e-17 0.0000000000e+00)	1.0000000000e-04
4.51              	(-1.0000000000e-04 4.2457911848e-17 0.0000000000e+00)	1.0000000000e-04
4.515             	(-1.0000000000e-04 4.2029339604e-17 0.0000000000e+00)	1.0000000000e-04
4.52              	(-1.0000000000e-04 4.1595165675e-17 0.0000000000e+00)	1.0000000000e-04
4.525             	(-1.0000000000e-04 4.1166924198e-17 0.0000000000e+00)	1.0000000000e-04
4.53              	(-1.0000000000e-04 4.0745453891e-17 0.0000000000e+00)	1.0000000000e-04
4.535             	(-1.0000000000e-04 4.0314957515e-17 0.0000000000e+00)	1.0000000000e-04
4.54              	(-1.0000000000e-04 3.9892658900e-17 0.0000000000e+00)	1.0000000000e-04
4.545             	(-1.0000000000e-04 3.9464100420e-17 0.0000000000e+00)	1.0000000000e-04
4.55              	(-1.0000000000e-04 3.9041688961e-17 0.0000000000e+00)	1.0000000000e-04
4.555             	(-1.0000000000e-04 3.8629125063e-17 0.0000000000e+00)	1.0000000000e-04
4.56              	(-1.0000000000e-04 3.8202133560e-17 0.0000000000e+00)	1.0000000000e-04
4.565             	(-1.0000000000e-04 3.7783349639e-17 0.0000000000e+00)	1.0000000000e-04
4.57              	(-1.0000000000e-04 3.7365515852e-17 0.0000000000e+00)	1.0000000000e-04
4.575             	(-1.0000000000e-04 3.6951922783e-17 0.0000000000e+00)	1.0000000000e-04
4.58              	(-1.0000000000e-04 3.6546877941e-17 0.0000000000e+00)	1.0000000000e-04
4.585             	(-1.0000000000e-04 3.6129468175e-17 0.0000000000e+00)	1.0000000000e-04
4.59              	(-1.0000000000e-04 3.5725888892e-17 0.0000000000e+00)	1.0000000000e-04
4.595             	(-1.0000000000e-04 3.5315970975e-17 0.0000000000e+00)	1.0000000000e-04
4.6               	(-1.0000000000e-04 3.4912868680e-17 0.0000000000e+00)	1.0000000000e-04
4.605             	(-1.0000000000e-04 3.4516683578e-17 0.0000000000e+00)	1.0000000000e-04
4.61              	(-1.0000000000e-04 3.4113594184e-17 0.0000000000e+00)	1.0000000000e-04
4.615             	(-1.0000000000e-04 3.3715580686e-17 0.0000000000e+00)	1.0000000000e-04
4.62              	(-1.0000000000e-04 3.3324448411e-17 0.0000000000e+00)	1.0000000000e-04
4.625             	(-1.0000000000e-04 3.2929382947e-17 0.0000000000e+00)	1.0000000000e-04
4.63              	(-1.0000000000e-04 3.2545958230e-17 0.0000000000e+00)	1.0000000000e-04
4.635             	(-1.0000000000e-04 3.2154764292e-17 0.0000000000e+00)	1.0000000000e-04
4.64              	(-1.0000000000e-04 3.1773473062e-17 0.0000000000e+00)	1.0000000000e-04
4.645             	(-1.0000000000e-04 3.1392984366e-17 0.0000000000e+00)	1.0000000000e-04
4.65              	(-1.0000000000e-04 3.1014984587e-17 0.0000000000e+00)	1.0000000000e-04
4.655             	(-1.0000000000e-04 3.0638199684e-17 0.0000000000e+00)	1.0000000000e-04
4.66              	(-1.0000000000e-04 3.0261506472e-17 0.0000000000e+00)	1.0000000000e-04
4.665             	(-1.0000000000e-04 2.9893848724e-17 0.0000000000e+00)	1.0000000000e-04
4.67              	(-1.0000000000e-04 2.9526819263e-17 0.0000000000e+00)	1.0000000000e-04
4.675             	(-1.0000000000e-04 2.9156706512e-17 0.0000000000e+00)	1.0000000000e-04
4.68              	(-1.0000000000e-04 2.8801810626e-17 0.0000000000e+00)	1.0000000000e-04
4.685             	(-1.0000000000e-04 2.8441725834e-17 0.0000000000e+00)	1.0000000000e-04
4.69              	(-1.0000000000e-04 2.8084456315e-17 0.0000000000e+00)	1.0000000000e-04
4.695             	(-1.0000000000e-04 2.7722864511e-17 0.0000000000e+00)	1.0000000000e-04
4.7               	(-1.0000000000e-04 2.7375598173e-17 0.0000000000e+00)	1.0000000000e-04
4.705             	(-1.0000000000e-04 2.7039247639e-17 0.0000000000e+00)	1.0000000000e-04
4.71              	(-1.0000000000e-04 2.6688701960e-17 0.0000000000e+00)	1.0000000000e-04
4.715             	(-1.0000000000e-04 2.6348352673e-17 0.0000000000e+00)	1.0000000000e-04
4.72              	(-1.0000000000e-04 2.6013952443e-17 0.0000000000e+00)	1.0000000000e-04
4.725             	(-1.0000000000e-04 2.5681225460e-17 0.0000000000e+00)	1.0000000000e-04
4.73              	(-1.0000000000e-04 2.5358478133e-17 0.0000000000e+00)	1.0000000000e-04
4.735             	(-1.0000000000e-04 2.5029916389e-17 0.0000000000e+00)	1.0000000000e-04
4.74              	(-1.0000000000e-04 2.4706701393e-17 0.0000000000e+00)	1.0000000000e-04
4.745             	(-1.0000000000e-04 2.4391069410e-17 0.0000000000e+00)	1.0000000000e-04
4.75              	(-1.0000000000e-04 2.4073713955e-17 0.0000000000e+00)	1.0000000000e-04
4.755             	(-1.0000000000e-04 2.3765922415e-17 0.0000000000e+00)	1.0000000000e-04
4.76              	(-1.0000000000e-04 2.3455075358e-17 0.0000000000e+00)	1.0000000000e-04
4.765             	(-1.0000000000e-04 2.3153255147e-17 0.0000000000e+00)	1.0000000000e-04
4.77              	(-1.0000000000e-04 2.2847521300e-17 0.0000000000e+00)	1.0000000000e-04
4.775             	(-1.0000000000e-04 2.2553993057e-17 0.0000000000e+00)	1.0000000000e-04
4.78              	(-1.0000000000e-04 2.2263168627e-17 0.0000000000e+00)	1.0000000000e-04
4.785             	(-1.0000000000e-04 2.1968120351e-17 0.0000000000e+00)	1.0000000000e-04
4.79              	(-1.0000000000e-04 2.1675711259e-17 0.0000000000e+00)	1.0000000000e-04
4.795             	(-1.0000000000e-04 2.1390831670e-17 0.0000000000e+00)	1.0000000000e-04
4.8               	(-1.0000000000e-04 2.1104539137e-17 0.0000000000e+00)	1.0000000000e-04
4.805             	(-1.0000000000e-04 2.0826674859e-17 0.0000000000e+00)	1.0000000000e-04
4.81              	(-1.0000000000e-04 2.0551430460e-17 0.0000000000e+00)	1.0000000000e-04
4.815             	(-1.0000000000e-04 2.0273555876e-17 0.0000000000e+00)	1.0000000000e-04
4.82              	(-1.0000000000e-04 1.9997309584e-17 0.0000000000e+00)	1.0000000000e-04
4.825             	(-1.0000000000e-04 1.9728740362e-17 0.0000000000e+00)	1.0000000000e-04
4.83              	(-1.0000000000e-04 1.9462331354e-17 0.0000000000e+00)	1.0000000000e-04
4.835             	(-1.0000000000e-04 1.9201252330e-17 0.0000000000e+00)	1.0000000000e-04
4.84              	(-1.0000000000e-04 1.8938785202e-17 0.0000000000e+00)	1.0000000000e-04
4.845             	(-1.0000000000e-04 1.8677175167e-17 0.0000000000e+00)	1.0000000000e-04
4.85              	(-1.0000000000e-04 1.8418889013e-17 0.0000000000e+00)	1.0000000000e-04
4.855             	(-1.0000000000e-04 1.8165056041e-17 0.0000000000e+00)	1.0000000000e-04
4.86              	(-1.0000000000e-04 1.7911780232e-17 0.0000000000e+00)	1.0000000000e-04
4.865             	(-1.0000000000e-04 1.7662387445e-17 0.0000000000e+00)	1.0000000000e-04
4.87              	(-1.0000000000e-04 1.7410423599e-17 0.0000000000e+00)	1.0000000000e-04
4.875             	(-1.0000000000e-04 1.7167169710e-17 0.0000000000e+00)	1.0000000000e-04
4.88              	(-1.0000000000e-04 1.6930634511e-17 0.0000000000e+00)	1.0000000000e-04
4.885             	(-1.0000000000e-04 1.6687799011e-17 0.0000000000e+00)	1.0000000000e-04
4.89              	(-1.0000000000e-04 1.6453062203e-17 0.0000000000e+00)	1.0000000000e-04
4.895             	(-1.0000000000e-04 1.6216580331e-17 0.0000000000e+00)	1.0000000000e-04
4.9               	(-1.0000000000e-04 1.5986974731e-17 0.0000000000e+00)	1.0000000000e-04
4.905             	(-1.0000000000e-04 1.5761003672e-17 0.0000000000e+00)	1.0000000000e-04
4.91              	(-1.0000000000e-04 1.5537285517e-17 0.0000000000e+00)	1.0000000000e-04
4.915             	(-1.0000000000e-04 1.5311163742e-17 0.0000000000e+00)	1.0000000000e-04
4.92              	(-1.0000000000e-04 1.5090417696e-17 0.0000000000e+00)	1.0000000000e-04
4.925             	(-1.0000000000e-04 1.4879919508e-17 0.0000000000e+00)	1.0000000000e-04
4.93              	(-1.0000000000e-04 1.4671189670e-17 0.0000000000e+00)	1.0000000000e-04
4.935             	(-1.0000000000e-04 1.4455586965e-17 0.0000000000e+00)	1.0000000000e-04
4.94              	(-1.0000000000e-04 1.4248870193e-17 0.0000000000e+00)	1.0000000000e-04
4.945             	(-1.0000000000e-04 1.4045828214e-17 0.0000000000e+00)	1.0000000000e-04
4.95              	(-1.0000000000e-04 1.3845892154e-17 0.0000000000e+00)	1.0000000000e-04
4.955             	(-1.0000000000e-04 1.3649364783e-17 0.0000000000e+00)	1.0000000000e-04
4.96              	(-1.0000000000e-04 1.3450602320e-17 0.0000000000e+00)	1.0000000000e-04
4.965             	(-1.0000000000e-04 1.3261026786e-17 0.0000000000e+00)	1.0000000000e-04
4.97              	(-1.0000000000e-04 1.3073980982e-17 0.0000000000e+00)	1.0000000000e-04
4.975             	(-1.0000000000e-04 1.2885406456e-17 0.0000000000e+00)	1.0000000000e-04
4.98              	(-1.0000000000e-04 1.2704795849e-17 0.0000000000e+00)	1.0000000000e-04
4.985             	(-1.0000000000e-04 1.2522849603e-17 0.0000000000e+00)	1.0000000000e-04
4.99              	(-1.0000000000e-04 1.2343073863e-17 0.0000000000e+00)	1.0000000000e-04
4.995             	(-1.0000000000e-04 1.2170937292e-17 0.0000000000e+00)	1.0000000000e-04
5                 	(-1.0000000000e-04 1.1998645506e-17 0.0000000000e+00)	1.0000000000e-04
5.005             	(-1.0000000000e-04 1.4974419424e-21 0.0000000000e+00)	1.0000000000e-04
5.01              	(-1.0000000000e-04 1.9250482240e-21 0.0000000000e+00)	1.0000000000e-04
5.015             	(-1.0000000000e-04 5.6683637935e-22 0.0000000000e+00)	1.0000000000e-04
5.02              	(-1.0000000000e-04 2.7422840571e-21 0.0000000000e+00)	1.0000000000e-04
5.025             	(-1.0000000000e-04 1.8293155633e-21 0.0000000000e+00)	1.0000000000e-04
5.03              	(-1.0000000000e-04 3.4180870041e-21 0.0000000000e+00)	1.0000000000e-04
5.035             	(-1.0000000000e-04 3.1622680125e-21 0.0000000000e+00)	1.0000000000e-04
5.04              	(-1.0000000000e-04 3.3372562208e-21 0.0000000000e+00)	1.0000000000e-04
5.045             	(-1.0000000000e-04 4.2512758218e-21 0.0000000000e+00)	1.0000000000e-04
5.05              	(-1.0000000000e-04 2.7205905419e-21 0.0000000000e+00)	1.0000000000e-04
5.055             	(-1.0000000000e-04 2.5456804062e-21 0.0000000000e+00)	1.0000000000e-04
5.06              	(-1.0000000000e-04 1.5659367425e-21 0.0000000000e+00)	1.0000000000e-04
5.065             	(-1.0000000000e-04 -1.7506073210e-21 0.0000000000e+00)	1.0000000000e-04
5.07              	(-1.0000000000e-04 3.5394382752e-21 0.0000000000e+00)	1.0000000000e-04
5.075             	(-1.0000000000e-04 3.2892408101e-21 0.0000000000e+00)	1.0000000000e-04
5.08              	(-1.0000000000e-04 2.2905357664e-21 0.0000000000e+00)	1.0000000000e-04
5.085             	(-1.0000000000e-04 2.2954269485e-21 0.0000000000e+00)	1.0000000000e-04
5.09              	(-1.0000000000e-04 4.2624051410e-21 0.0000000000e+00)	1.0000000000e-04
5.095             	(-1.0000000000e-04 2.6123051939e-21 0.0000000000e+00)	1.0000000000e-04
5.1               	(-1.0000000000e-04 3.1419960529e-21 0.0000000000e+00)	1.0000000000e-04
5.105             	(-1.0000000000e-04 6.8241200842e-22 0.0000000000e+00)	1.0000000000e-04
5.11              	(-1.0000000000e-04 1.3495693300e-21 0.0000000000e+00)	1.0000000000e-04
5.115             	(-1.0000000000e-04 -1.2241934362e-21 0.0000000000e+00)	1.0000000000e-04
5.12              	(-1.0000000000e-04 7.7548527301e-22 0.0000000000e+00)	1.0000000000e-04
5.125             	(-1.0000000000e-04 2.7527618494e-21 0.0000000000e+00)	1.0000000000e-04
5.13              	(-1.0000000000e-04 2.5568554588e-21 0.0000000000e+00)	1.0000000000e-04
5.135             	(-1.0000000000e-04 9.3166891318e-22 0.0000000000e+00)	1.0000000000e-04
5.14              	(-1.0000000000e-04 2.9156970375e-22 0.0000000000e+00)	1.0000000000e-04
5.145             	(-1.0000000000e-04 8.2425800675e-22 0.0000000000e+00)	1.0000000000e-04
5.15              	(-1.0000000000e-04 -6.4735607200e-22 0.0000000000e+00)	1.0000000000e-04
5.155             	(-1.0000000000e-04 -2.3350899894e-22 0.0000000000e+00)	1.0000000000e-04
5.16              	(-1.0000000000e-04 3.6614758022e-22 0.0000000000e+00)	1.0000000000e-04
5.165             	(-1.0000000000e-04 8.7202304826e-22 0.0000000000e+00)	1.0000000000e-04
5.17              	(-1.0000000000e-04 1.9857139224e-21 0.0000000000e+00)	1.0000000000e-04
5.175             	(-1.0000000000e-04 3.6329524246e-21 0.0000000000e+00)	1.0000000000e-04
5.18              	(-1.0000000000e-04 1.6802637039e-21 0.0000000000e+00)	1.0000000000e-04
5.185             	(-1.0000000000e-04 -5.8364777504e-22 0.0000000000e+00)	1.0000000000e-04
5.19              	(-1.0000000000e-04 1.3852027685e-21 0.0000000000e+00)	1.0000000000e-04
5.195             	(-1.0000000000e-04 3.2263932386e-21 0.0000000000e+00)	1.0000000000e-04
5.2               	(-1.0000000000e-04 -1.0774542962e-21 0.0000000000e+00)	1.0000000000e-04
5.205             	(-1.0000000000e-04 -8.0351885377e-22 0.0000000000e+00)	1.0000000000e-04
5.21              	(-1.0000000000e-04 3.7586825478e-21 0.0000000000e+00)	1.0000000000e-04
5.215             	(-1.0000000000e-04 3.4167280537e-21 0.0000000000e+00)	1.0000000000e-04
5.22              	(-1.0000000000e-04 4.0480954679e-22 0.0000000000e+00)	1.0000000000e-04
5.225             	(-1.0000000000e-04 1.5575823522e-21 0.0000000000e+00)	1.0000000000e-04
5.23              	(-1.0000000000e-04 -4.0674425998e-22 0.0000000000e+00)	1.0000000000e-04
5.235             	(-1.0000000000e-04 1.7464264356e-21 0.0000000000e+00)	1.0000000000e-04
5.24              	(-1.0000000000e-04 -6.8330598434e-22 0.0000000000e+00)	1.0000000000e-04
5.245             	(-1.0000000000e-04 6.6669918625e-22 0.0000000000e+00)	1.0000000000e-04
5.25              	(-1.0000000000e-04 2.6512008713e-21 0.0000000000e+00)	1.0000000000e-04
5.255             	(-1.0000000000e-04 2.1649620528e-21 0.0000000000e+00)	1.0000000000e-04
5.26              	(-1.0000000000e-04 -4.2552560943e-21 0.0000000000e+00)	1.0000000000e-04
5.265             	(-1.0000000000e-04 3.6900094373e-22 0.0000000000e+00)	1.0000000000e-04
5.27              	(-1.0000000000e-04 -2.1854148351e-21 0.0000000000e+00)	1.0000000000e-04
5.275             	(-1.0000000000e-04 5.7985534672e-22 0.0000000000e+00)	1.0000000000e-04
5.28              	(-1.0000000000e-04 4.3562700815e-22 0.0000000000e+00)	1.0000000000e-04
5.285             	(-1.0000000000e-04 7.5726901088e-22 0.0000000000e+00)	1.0000000000e-04
5.29              	(-1.0000000000e-04 1.4316056863e-23 0.0000000000e+00)	1.0000000000e-04
5.295             	(-1.0000000000e-04 1.6825022511e-21 0.0000000000e+00)	1.0000000000e-04
5.3               	(-1.0000000000e-04 -5.6578246799e-22 0.0000000000e+00)	1.0000000000e-04
5.305             	(-1.0000000000e-04 3.0284080912e-21 0.0000000000e+00)	1.0000000000e-04
5.31              	(-1.0000000000e-04 1.4445716739e-22 0.0000000000e+00)	1.0000000000e-04
5.315             	(-1.0000000000e-04 2.7671395368e-21 0.0000000000e+00)	1.0000000000e-04
5.32              	(-1.0000000000e-04 5.6792285188e-21 0.0000000000e+00)	1.0000000000e-04
5.325             	(-1.0000000000e-04 1.2520595249e-21 0.0000000000e+00)	1.0000000000e-04
5.33              	(-1.0000000000e-04 6.2372490935e-21 0.0000000000e+00)	1.0000000000e-04
5.335             	(-1.0000000000e-04 2.4896586633e-21 0.0000000000e+00)	1.0000000000e-04
5.34              	(-1.0000000000e-04 -8.7149784920e-22 0.0000000000e+00)	1.0000000000e-04
5.345             	(-1.0000000000e-04 -9.2141014498e-23 0.0000000000e+00)	1.0000000000e-04
5.35              	(-1.0000000000e-04 3.4068520108e-21 0.0000000000e+00)	1.0000000000e-04
5.355             	(-1.0000000000e-04 5.3088204045e-21 0.0000000000e+00)	1.0000000000e-04
5.36              	(-1.0000000000e-04 1.1537361893e-21 0.0000000000e+00)	1.0000000000e-04
5.365             	(-1.0000000000e-04 3.9642038438e-21 0.0000000000e+00)	1.0000000000e-04
5.37              	(-1.0000000000e-04 4.1528580709e-21 0.0000000000e+00)	1.0000000000e-04
5.375             	(-1.0000000000e-04 2.3506532849e-21 0.0000000000e+00)	1.0000000000e-04
5.38              	(-1.0000000000e-04 2.2922941169e-22 0.0000000000e+00)	1.0000000000e-04
5.385             	(-1.0000000000e-04 -1.4183754115e-21 0.0000000000e+00)	1.0000000000e-04
5.39              	(-1.0000000000e-04 -1.8878703221e-21 0.0000000000e+00)	1.0000000000e-04
5.395             	(-1.0000000000e-04 2.3341352863e-21 0.0000000000e+00)	1.0000000000e-04
5.4               	(-1.0000000000e-04 2.1881008291e-21 0.0000000000e+00)	1.0000000000e-04
5.405             	(-1.0000000000e-04 -3.2978157106e-21 0.0000000000e+00)	1.0000000000e-04
5.41              	(-1.0000000000e-04 -1.4046501738e-21 0.0000000000e+00)	1.0000000000e-04
5.415             	(-1.0000000000e-04 3.8743737466e-21 0.0000000000e+00)	1.0000000000e-04
5.42              	(-1.0000000000e-04 2.2811126706e-21 0.0000000000e+00)	1.0000000000e-04
5.425             	(-1.0000000000e-04 2.3738087056e-21 0.0000000000e+00)	1.0000000000e-04
5.43              	(-1.0000000000e-04 9.3172612771e-22 0.0000000000e+00)	1.0000000000e-04
5.435             	(-1.0000000000e-04 -3.9148488899e-22 0.0000000000e+00)	1.0000000000e-04
5.44              	(-1.0000000000e-04 9.4481447981e-22 0.0000000000e+00)	1.0000000000e-04
5.445             	(-1.0000000000e-04 -3.8132874225e-22 0.0000000000e+00)	1.0000000000e-04
5.45              	(-1.0000000000e-04 -7.2245973158e-22 0.0000000000e+00)	1.0000000000e-04
5.455             	(-1.0000000000e-04 -3.7217189078e-23 0.0000000000e+00)	1.0000000000e-04
5.46              	(-1.0000000000e-04 -8.2823749931e-22 0.0000000000e+00)	1.0000000000e-04
5.465             	(-1.0000000000e-04 -5.0964451983e-23 0.0000000000e+00)	1.0000000000e-04
5.47              	(-1.0000000000e-04 1.8987056573e-21 0.0000000000e+00)	1.0000000000e-04
5.475             	(-1.0000000000e-04 1.4136789042e-21 0.0000000000e+00)	1.0000000000e-04
5.48              	(-1.0000000000e-04 2.7496010152e-21 0.0000000000e+00)	1.0000000000e-04
5.485             	(-1.0000000000e-04 2.0565591460e-21 0.0000000000e+00)	1.0000000000e-04
5.49              	(-1.0000000000e-04 -8.0939751704e-22 0.0000000000e+00)	1.0000000000e-04
5.495             	(-1.0000000000e-04 -4.0477526646e-23 0.0000000000e+00)	1.0000000000e-04
5.5               	(-1.0000000000e-04 2.8124769607e-21 0.0000000000e+00)	1.0000000000e-04
5.505             	(-1.0000000000e-04 -8.2611581281e-22 0.0000000000e+00)	1.0000000000e-04
5.51              	(-1.0000000000e-04 -6.4035878366e-22 0.0000000000e+00)	1.0000000000e-04
5.515             	(-1.0000000000e-04 4.2051721410e-21 0.0000000000e+00)	1.0000000000e-04
5.52              	(-1.0000000000e-04 1.8420770436e-21 0.0000000000e+00)	1.0000000000e-04
5.525             	(-1.0000000000e-04 3.0263299392e-21 0.0000000000e+00)	1.0000000000e-04
5.53              	(-1.0000000000e-04 2.4010371904e-22 0.0000000000e+00)	1.0000000000e-04
5.535             	(-1.0000000000e-04 3.9373256144e-21 0.0000000000e+00)	1.0000000000e-04
5.54              	(-1.0000000000e-04 -1.1544424477e-21 0.0000000000e+00)	1.0000000000e-04
5.545             	(-1.0000000000e-04 2.0195405130e-21 0.0000000000e+00)	1.0000000000e-04
5.55              	(-1.0000000000e-04 2.2806500779e-21 0.0000000000e+00)	1.0000000000e-04
5.555             	(-1.0000000000e-04 2.3125590557e-21 0.0000000000e+00)	1.0000000000e-04
5.56              	(-1.0000000000e-04 1.2504595397e-21 0.0000000000e+00)	1.0000000000e-04
5.565             	(-1.0000000000e-04 -1.7650225997e-21 0.0000000000e+00)	1.0000000000e-04
5.57              	(-1.0000000000e-04 1.9282954756e-21 0.0000000000e+00)	1.0000000000e-04
5.575             	(-1.0000000000e-04 6.3102607814e-22 0.0000000000e+00)	1.0000000000e-04
5.58              	(-1.0000000000e-04 2.1084845132e-21 0.0000000000e+00)	1.0000000000e-04
5.585             	(-1.0000000000e-04 1.5860344041e-21 0.0000000000e+00)	1.0000000000e-04
5.59              	(-1.0000000000e-04 2.6809136329e-21 0.0000000000e+00)	1.0000000000e-04
5.595             	(-1.0000000000e-04 3.4468687074e-21 0.0000000000e+00)	1.0000000000e-04
5.6               	(-1.0000000000e-04 2.5021463127e-21 0.0000000000e+00)	1.0000000000e-04
5.605             	(-1.0000000000e-04 2.4475070495e-23 0.0000000000e+00)	1.0000000000e-04
5.61              	(-1.0000000000e-04 -1.6162844879e-21 0.0000000000e+00)	1.0000000000e-04
5.615             	(-1.0000000000e-04 3.2914037180e-21 0.0000000000e+00)	1.0000000000e-04
5.62              	(-1.0000000000e-04 2.7562645534e-21 0.0000000000e+00)	1.0000000000e-04
5.625             	(-1.0000000000e-04 1.5586155966e-21 0.0000000000e+00)	1.0000000000e-04
5.63              	(-1.0000000000e-04 3.8073816185e-21 0.0000000000e+00)	1.0000000000e-04
5.635             	(-1.0000000000e-04 1.4070498429e-21 0.0000000000e+00)	1.0000000000e-04
5.64              	(-1.0000000000e-04 1.3753862923e-21 0.0000000000e+00)	1.0000000000e-04
5.645             	(-1.0000000000e-04 -1.0980504988e-21 0.0000000000e+00)	1.0000000000e-04
5.65              	(-1.0000000000e-04 -2.0341803542e-21 0.0000000000e+00)	1.0000000000e-04
5.655             	(-1.0000000000e-04 2.1103988200e-21 0.0000000000e+00)	1.0000000000e-04
5.66              	(-1.0000000000e-04 -6.0856773893e-22 0.0000000000e+00)	1.0000000000e-04
5.665             	(-1.0000000000e-04 7.8746870082e-22 0.0000000000e+00)	1.0000000000e-04
5.67              	(-1.0000000000e-04 1.0610255610e-21 0.0000000000e+00)	1.0000000000e-04
5.675             	(-1.0000000000e-04 1.8020867650e-22 0.0000000000e+00)	1.0000000000e-04
5.68              	(-1.0000000000e-04 -2.7938805657e-23 0.0000000000e+00)	1.0000000000e-04
5.685             	(-1.0000000000e-04 1.5485488178e-21 0.0000000000e+00)	1.0000000000e-04
5.69              	(-1.0000000000e-04 1.2815081507e-21 0.0000000000e+00)	1.0000000000e-04
5.695             	(-1.0000000000e-04 1.4806918703e-21 0.0000000000e+00)	1.0000000000e-04
5.7               	(-1.0000000000e-04 -2.7315759311e-23 0.0000000000e+00)	1.0000000000e-04
5.705             	(-1.0000000000e-04 1.1494452151e-21 0.0000000000e+00)	1.0000000000e-04
5.71              	(-1.0000000000e-04 2.1115216433e-22 0.0000000000e+00)	1.0000000000e-04
5.715             	(-1.0000000000e-04 3.0454996573e-21 0.0000000000e+00)	1.0000000000e-04
5.72              	(-1.0000000000e-04 1.8459415339e-21 0.0000000000e+00)	1.0000000000e-04
5.725             	(-1.0000000000e-04 2.6733972392e-21 0.0000000000e+00)	1.0000000000e-04
5.73              	(-1.0000000000e-04 1.6407618085e-21 0.0000000000e+00)	1.0000000000e-04
5.735             	(-1.0000000000e-04 -1.0165721873e-21 0.0000000000e+00)	1.0000000000e-04
5.74              	(-1.0000000000e-04 1.3678340481e-21 0.0000000000e+00)	1.0000000000e-04
5.745             	(-1.0000000000e-04 3.1050033956e-21 0.0000000000e+00)	1.0000000000e-04
5.75              	(-1.0000000000e-04 6.1958789088e-21 0.0000000000e+00)	1.0000000000e-04
5.755             	(-1.0000000000e-04 4.0740171719e-21 0.0000000000e+00)	1.0000000000e-04
5.76              	(-1.0000000000e-04 4.2311842113e-21 0.0000000000e+00)	1.0000000000e-04
5.765             	(-1.0000000000e-04 3.1443372738e-21 0.0000000000e+00)	1.0000000000e-04
5.77              	(-1.0000000000e-04 3.7826286914e-21 0.0000000000e+00)	1.0000000000e-04
5.775             	(-1.0000000000e-04 5.0168800945e-21 0.0000000000e+00)	1.0000000000e-04
5.78              	(-1.0000000000e-04 1.2510791053e-21 0.0000000000e+00)	1.0000000000e-04
5.785             	(-1.0000000000e-04 1.3718920551e-21 0.0000000000e+00)	1.0000000000e-04
